300,3262,2963,23,15,5,23,2.0,0.05325443786982241,0.00045549623291024676,34519.0
300,3197,2898,24,15,5,24,2.0,0.015000000000000025,0.0004226114497280003,42945.0
300,3120,2821,22,15,5,24,2.0,0.01750000000000003,0.00044146288588849006,34924.0
300,3295,2996,22,15,5,24,2.0,0.02000000000000004,0.00040275474373511404,115389.0
300,3243,2944,21,14,5,23,2.0,0.020408163265306166,0.0005051170155706219,61610.0
300,3286,2987,22,15,5,24,2.0,0.020000000000000035,0.00021408269312472132,21178.0
300,3335,3036,23,15,5,25,2.0,0.026666666666666655,0.0002570173095972033,43872.0
300,3229,2930,22,15,6,26,2.0,0.05325443786982241,0.0007319900459129337,82883.0
310,1113,804,18,14,6,21,2.0,0.22448979591836743,0.003659863144478886,31252.0
310,1101,792,18,13,6,21,2.0,0.3055555555555556,0.006316504008200413,23325.0
310,1114,805,20,14,5,20,2.0,0.25000000000000006,0.008830845968476893,2296.0
310,1081,772,18,15,6,20,2.0,1.1111111111111116,0.025414785285519517,9719.0
310,1132,823,19,14,6,20,2.0,0.4799999999999998,0.0068642752068722515,10766.0
310,1097,788,19,14,5,21,4.0,0.36111111111111127,0.006642241972613391,23189.0
310,1108,799,18,14,6,20,3.0,0.31999999999999984,0.013392707667271115,25337.0
310,1104,795,19,14,5,20,2.0,0.3999999999999998,0.017179947485488997,30427.0
310,1129,820,19,13,6,20,2.0,0.09999999999999999,0.0034031645330113184,8111.0
310,1077,768,19,13,5,20,2.0,0.10000000000000006,0.0034418713709252306,28108.0
320,2402,2083,21,14,5,24,2.0,0.03999999999999999,0.0007162490642266348,51259.0
320,2402,2083,17,14,6,23,3.0,0.041420118343195214,0.00042884282063611394,37397.0
320,2369,2050,22,14,5,23,2.0,0.0650887573964496,0.0006719842769528335,29722.0
320,2375,2056,21,15,5,23,1.0,0.026666666666666655,0.0012324264201845304,48427.0
320,2354,2035,21,14,5,23,2.0,0.04591836734693873,0.0005617419259960789,107259.0
320,2343,2024,20,14,5,23,2.0,0.05555555555555555,0.0012061895231414675,59306.0
320,2362,2043,21,15,5,25,2.0,0.09000000000000005,0.0015071027098089522,59411.0
320,2338,2019,22,14,5,24,2.0,0.05102040816326525,0.0012604964063327655,110757.0
330,2299,1970,21,15,5,22,2.0,0.125,0.0014077999681387024,32446.0
330,2228,1899,21,14,5,22,2.0,0.05102040816326525,0.0006357274649829714,7508.0
330,2295,1966,22,15,5,22,2.0,0.06250000000000001,0.0019220162075035052,16987.0
330,2307,1978,22,14,5,23,2.0,0.062499999999999986,0.0015263640045828975,47350.0
330,2257,1928,16,15,5,25,1.0,0.11000000000000004,0.011375626382101397,166482.0
330,2274,1945,21,15,5,23,2.0,0.09000000000000002,0.0013198589073065766,31070.0
330,2304,1975,17,13,5,22,2.0,0.017500000000000033,0.0009063917362450683,21129.0
330,2274,1945,22,14,5,23,2.0,0.03515625,0.0010703618297143017,33782.0
330,2323,1994,23,15,5,24,2.0,0.09000000000000005,0.0032194560560230377,55761.0
330,2255,1926,18,15,5,21,1.0,0.06944444444444445,0.0025970733079424993,8637.0
340,3709,3370,23,15,5,25,2.0,0.018140589569161036,0.0003879257587369393,114046.0
340,3819,3480,21,14,5,24,2.0,0.014462809917355346,0.0002543006693171289,27296.0
340,3713,3374,25,15,5,25,2.0,0.04733727810650881,0.0003263330516120311,324948.0

graph332.txt,340,3819,3480,21,14,5,24,2.0,0.014462809917355346,0.0002543006693171289,27296.0
graph333.txt,340,3713,3374,25,15,5,25,2.0,0.04733727810650881,0.0003263330516120311,324948.0
graph334.txt,340,3667,3328,23,15,5,23,2.0,0.031111111111111096,0.0007025086252954171,50534.0
graph335.txt,340,3791,3452,21,15,5,23,2.0,0.05917159763313601,0.00031643164686406225,15979.0
graph336.txt,340,3688,3349,21,14,5,24,2.0,0.017013232514177672,0.00015138386106994185,30797.0
